name,text,episode,season
SHERIFF TRUMAN,"It beats me.TUNE ENDS: THE BOOKHOUSE BOYS (0:36 - 0:58)CUT TO:INT. JOHNSON HOUSE - DAYTUNE: INVITATION TO LOVE   28KWe view, from a distance in the kitchen, of a television set in the living room. We view the television program start as its lush tune swells over a blue background and we hear...",3,1
ANNOUNCER,"Invitation to Love.A beautiful, glowing white envelope is set down on the background.CUT TO:INT. JOHNSON HOUSE - DAYIn the incompletely built kitchen, SHELLY JOHNSON, in a robe, is watching the television in the next room.",3,1
ANNOUNCER,Each day brings a new beginning ...SHELLY moves into the living room toward the television.,3,1
ANNOUNCER,"... and every hour holds a promise of an ...On the television show, violins soar as the note is shown with a scarlet red flowing script writes out the program's title on the virgin white paper.",3,1
ANNOUNCER,... invitation to love.SHELLY turns off the television.TUNE ENDS: INVITATION TO LOVE   28K,3,1
SHELLY,"Right.She looks at a picture of LEO on top of the television. A sudden, knocking on the door startles her. SHELLY moves to the door.",3,1
SHELLY,Who is it?,3,1
BOBBY,"Hey, baby, it's the big bad bobcat.",3,1
SHELLY,Are you crazy? What are you doing here?,3,1
BOBBY,"I just passed Leo, he started to diesel up-out North Bend. We got at least twenty minutes.",3,1
SHELLY,(whispered to herself) Oh god. (to BOBBY) Where's your car?,3,1
BOBBY,"Parked in the woods. Come on, open-says-me. Somebody might see me out here and that'd be worse.SHELLY decides to partially open the door and speak to him, keeping her face out of view.",3,1
SHELLY,"Bobby, you can not come by here like this. We can't see each other for a while.BOBBY gently squeezes himself inside the house. SHELLY turns away from him but he gently grabs her and turns her around to see the bruises on her face.TUNE: DARK TIMES",3,1
BOBBY,What the hell happened to you?,3,1
SHELLY,Leo Johnson happened to me. (turns around again),3,1
BOBBY,That bastard! Come here.He again grabs her and turns her around. She pushes him away.,3,1
SHELLY,"Bobby, if he finds out about us he is going to kill you, he'll kill us both.He moves to her and cups her face in his hands.",3,1
BOBBY,"If he ever does this to you again, I'll kill him. I mean it.They kiss tenderly. We view a CLOSEUP of them kissing.TUNE ENDS: DARK TIMESCUT TO:INT. DOUBLE R DINER - DAYTUNE: BIG ED AND NORMAâ€™S SONG     38KNORMA is leaning against a machine at the island counter as BIG ED walks in the front door. NORMA sees him near the door as he smiles, raises his left hand up as a greeting and says ...",3,1
BIG ED,"Cup'a coffee.BIG ED moves over and sits at the counter. NORMA places his coffee on the counter and leans slightly over the counter, on one elbow, next to BIG ED.",3,1
BIG ED,"Its not the first time, it won't be the last ... but I'm in that dog house again.",3,1
NORMA,What happened this time?,3,1
BIG ED,"Well I popped a grease gun, stepped on a drape runner and all hell broke loose.",3,1
NORMA,"I ran into Nadine in the hardware store, that's all she talked about were those drape runners.",3,1
BIG ED,She's got one big bee in her bonnet.NORMA touches the bandage on his forehead.,3,1
BIG ED,Young Bobby sure gave me a good one didn't he.,3,1
NORMA,"Mm-hmm.TUNE ENDS: BIG ED AND NORMAâ€™S SONG     38KCUT TO:EXT. TWIN PEAKS SHERIFF'S DEPARTMENT - DAYTUNE: THE BOOKHOUSE BOYS (0:36 - 0:58)In the woods, a large blackboard is set up behind the station. A table is set up near the blackboard, covered with the fruits of LUCY'S morning donut run. Four folding chairs are set up near the table. They are all carry mugs of coffee. SHERIFF TRUMAN and HAWK are at the table of donuts. COOPER is at the blackboard and has just placed the chalk down. DEPUTY ANDY BRENNAN stands near COOPER with a galvanized metal bucket filled with round rocks. ",3,1
ANDY,Where do you want these rocks?,3,1
COOPER,"Put them right down there by the donuts, Deputy.ANDY complies. LUCY picks up a coffee pot.",3,1
LUCY,Anyone for a warm-up?,3,1
EVERYONE,"(severally) Ahh yeah, please ... thanks ... you bet ... thanks Lucy.They all move over for their cups to be refilled. After being served more coffee, COOPER takes a sip and immediately spits it out on the floor. Everyone looks at him.",3,1
COOPER,"Damn good coffee ... and hot! Would everyone please take a seat.SHERIFF TRUMAN, HAWK, ANDY and LUCY sit on four folding chairs aligned facing the blackboard. COOPER takes a telescoping pointer out of his coat pocket and expands it to full length.",3,1
COOPER,"By way of explaining what we're about to do, I'm going to first talk to you a little bit about the country called Tibet.COOPER flips the two-sided blackboard over, revealing a detailed map of Tibet and surrounding countries tacked to it. The seated group all slowly lean forward.",3,1
COOPER,"An extremely spiritual country, for centuries the leader of Tibet has been known as the Dalai Lama. In 1950, Communist China invaded Tibet and while leaving the Dalai Lama nominally in charge, they in fact seized control of the entire country. In 1959, after a Tibetan uprising against the Chinese, the Dalai Lama was forced to flee to India for his life, and has lived in exile ever since.COOPER collapses his expanding pointer.",3,1
COOPER,"Following a dream I had three years ago, I have become deeply moved by the plight of the Tibetan people, and have been filled with a desire to help them. I also awoke from the same dream realizing that I had subconsciously gained knowledge of a deductive technique, involving mind-body coordination operating hand-in-hand with the deepest level of intuition.We view a CLOSEUP on LUCY, ANDY, HAWK and TRUMAN. We see that they are all intrigued, but completely mystified.",3,1
COOPER,"Sheriff, Deputy Hawk, if you will please assist me, I will now demonstrate.SHERIFF TRUMAN and HAWK look at each other and stand up. The blackboard is flipped to the other side. COOPER expands his pointer again.",3,1
COOPER,"You will recall that on the day of her death, Laura Palmer wrote the following entry in her diary.COOPER points to where this line is written along the top left side of the blackboard.",3,1
COOPER,Nervous about meeting 'J' tonight. Today we're going to concentrate on the 'J's.COOPER circles the 'J' with chalk. SHERIFF TRUMAN and HAWK stand near him.,3,1
COOPER,"Harry, when I give the word, would you please read aloud each of the names I've written on the blackboard.",3,1
SHERIFF TRUMAN,Okey-doke.,3,1
COOPER,"Deputy Hawk, stand over here (points near the bucket) and hold this bucket of rocks up near me where I can get at them. Would you please put on the kitchen mittens?HAWK complies.",3,1
COOPER,"Deputy Andy, move down, stand by the bottle.ANDY rises, places his coffee on the donut table, and runs towards the distant rock, only too happy to help. HAWK now has the mittens on and is standing with the bucket in his hands.",3,1
COOPER,"Lucy, take this piece of chalk. (calls out to ANDY) Not too near Andy!ANDY moves over and LUCY takes the chalk from COOPER.",3,1
LUCY,"Oh, I'm ... getting excited.",3,1
COOPER,"And if I should strike the bottle after Sheriff Truman says a particular name, make a check to the right of that name. (turns to SHERIFF TRUMAN) Oh sheriff, I almost forgot, when you say the name, also briefly state that person's relationship to Laura Palmer. Ready?",3,1
EVERYONE,"(severally) Ready!COOPER picks out a rock and holds it. He nods to SHERIFF TRUMAN, who looks over to HAWK before proceeding.",3,1
SHERIFF TRUMAN,"James Hurley, ...WHITE OUT TO:IMAGE of JAMES HURLEY.",3,1
SHERIFF TRUMAN,... secret boyfriend.WHITE OUT TO:EXT. TWIN PEAKS SHERIFF'S DEPARTMENT - DAY,3,1
COOPER,(looks and speaks to the rock) James Hurley.COOPER winds up and hurls the rock towards the bottle. It strikes the stump well below the bottle. COOPER grabs another rock and nods at SHERIFF TRUMAN.,3,1
SHERIFF TRUMAN,"Josie Packard, ...WHITE OUT TO:IMAGE of JOSIE PACKARD.",3,1
SHERIFF TRUMAN,... was instructed in English by Laura.WHITE OUT TO:EXT. TWIN PEAKS SHERIFF'S DEPARTMENT - DAY,3,1
COOPER,(looks and speaks to the rock) Josie Packard.COOPER throws the rock and it hits the bottom of the stump the bottle is on.,3,1
LUCY,So there's no check next to either of these names?,3,1
COOPER,"That's correct, please continue.",3,1
SHERIFF TRUMAN,"Dr. Lawrence Jacoby, ...WHITE OUT TO:IMAGE of DR. LAWRENCE JACOBY.",3,1
SHERIFF TRUMAN,... Laura's psychiatrist..WHITE OUT TO:EXT. TWIN PEAKS SHERIFF'S DEPARTMENT - DAY,3,1
COOPER,(looks and speaks to the rock) Dr. Lawrence Jacoby.COOPER throws again and hits the bottle. It falls off the stump but doesn't break.,3,1
LUCY,"You did it, you hit it.",3,1
COOPER,"Lucy, make a note that the bottle was struck but did not break, very important. Andy, put that bottle back exactly where it was!LUCY and ANDY follow directions. COOPER nods to SHERIFF TRUMAN.",3,1
SHERIFF TRUMAN,"Johnny Horne, ...WHITE OUT TO:IMAGE of JOHNNY HORNE.",3,1
SHERIFF TRUMAN,... Laura was his special education tutor.WHITE OUT TO:EXT. TWIN PEAKS SHERIFF'S DEPARTMENT - DAY,3,1
COOPER,"Johnny Horne.He throws and clanks a fifty-gallon trash can, under a Douglas Fir. He grabs another rock and nods to continue.",3,1
SHERIFF TRUMAN,"Norma Jennings, ...WHITE OUT TO:IMAGE of NORMA JENNINGS.",3,1
SHERIFF TRUMAN,... she helped Laura organize the Meals on Wheels program.WHITE OUT TO:EXT. TWIN PEAKS SHERIFF'S DEPARTMENT - DAY,3,1
COOPER,Norma Jennings.He throws and hits the dirt in front of the stump with the bottle on it.,3,1
SHERIFF TRUMAN,"Shelly Johnson, ...WHITE OUT TO:IMAGE of SHELLY JOHNSON.",3,1
SHERIFF TRUMAN,"... waitress at diner, friend.WHITE OUT TO:EXT. TWIN PEAKS SHERIFF'S DEPARTMENT - DAY",3,1
COOPER,"(looks and speaks to the rock) Shelly Johnson.COOPER throws it again. The rock ricochets off a nearby tree, shoots off and hits ANDY in the head. ANDY reaches up with a gloved hand to his head.",3,1
COOPER,Sorry Andy.,3,1
LUCY,Sweetie?,3,1
ANDY,(immediately reassuring) It didn't hurt ... it didn't hurt a bit.,3,1
SHERIFF TRUMAN,"Where there's no sense, there's no feeling, Andy.Except for LUCY, they all laugh slightly, including ANDY. As COOPER picks up another rock, SHERIFF TRUMAN pulls him aside to talk privately.",3,1
SHERIFF TRUMAN,"Coop, tell me ... the idea for all this really came from a dream?",3,1
COOPER,"(smiles) Yes, it did.SHERIFF TRUMAN walks back over to his spot near the blackboard.",3,1
SHERIFF TRUMAN,"(doesn't know who this is) Uh, Jack ... with One Eye.",3,1
LUCY,Maybe its the letter 'i' ... but there's no 'i' in Jack.,3,1
COOPER,"I think perhaps it means he only had one eye, Lucy.",3,1
HAWK,"Sounds like uh ... Nadine, Big Ed Hurley's wife.",3,1
SHERIFF TRUMAN,"No no no, there's a casino up North called One-Eyed Jack's across the border on the Canadian side.",3,1
COOPER,"That's it, we're gonna have to go up there and check that place out.",3,1
SHERIFF TRUMAN,Okay.,3,1
LUCY,"Agent Cooper, I'm going to erase this because it's a place and not a person. Actually, maybe the person could be in the place. So should I erase it?",3,1
COOPER,Yes.,3,1
LUCY,"Yes, a person could be in the place or yes, I should erase it.",3,1
SHERIFF TRUMAN,Lucy.,3,1
COOPER,(raises his left hand) Erase it Lucy. Next name Harry.,3,1
SHERIFF TRUMAN,"Leo Johnson, ...WHITE OUT TO:IMAGE of LEO JOHNSON.",3,1
SHERIFF TRUMAN,"... husband of Shelly, drives a truck, ...WHITE OUT TO:EXT. TWIN PEAKS SHERIFF'S DEPARTMENT - DAY",3,1
SHERIFF TRUMAN,... connection with Laura ... (looks at HAWK) unknown.,3,1
COOPER,"(looks and speaks to the rock) Leo Johnson.He throws the rock, hits the bottle and breaks it.TUNE ENDS: THE BOOKHOUSE BOYS (0:36 - 0:58)TUNE: LAURA PALMER'S THEME (DARK VARIANT)LUCY jumps in excitement and check marks the name. COOPER stares at the broken bottle as SHERIFF TRUMAN and HAWK look at him wondering what it means and what is next.TUNE ENDS: LAURA PALMER'S THEME (DARK VARIANT)FADE OUT:FADE IN:EXT. MOUNTAIN PEAK - DAYWe view a shot of one of the snow covered peaks.CUT TO:EXT. DOUBLE R DINER - DAYWe view the front of the diner with the snow covered peak in the background.CUT TO:INT. DOUBLE R DINER - DAYAUDREY enters the diner and walks to the jukebox which is right next to the door. EILEEN, seated at a booth with DR. HAYWARD and DONNA, sees her first. The HAYWARD family are having pie and coffee.",3,1
EILEEN,"Little Audrey Horne just walked in.DR. HAYWARD(turns to look at AUDREY) Yeah, saw her at church. I wonder what she's doing down here.AUDREY places a coin in the jukebox.TUNE: AUDREY'S DANCEAUDREY moves over to the counter, removes her large black coat, folds and places the coat on a seat and sits down in an adjacent seat. NORMA comes over to take her order.",3,1
NORMA,Hi Audrey.,3,1
AUDREY,"Hi Norma, could I have a cup of coffee please.",3,1
NORMA,"Sure.NORMA walks off to fetch her coffee. AUDREY turns to look at DONNA who is staring at her with a bit of a scowl. DR. HAYWARD is once again eating his pie and speaks to EILEEN.DR. HAYWARDRemind me to stop at the hardware store and get those sixty watt bulbs.NORMA places an empty cup in front of AUDREY and fills it from a pot of coffee. NORMA looks her over, AUDREY appears preoccupied.",3,1
AUDREY,"Thanks.NORMA nods and walks off. AUDREY takes a sip of her coffee, places it back down and wipes the lipstick from where she drank it. Once again, she turns to look at DONNA. DONNA is still looking at her but without the scowl.",3,1
DONNA,I'm going to go say hi.DONNA walks over to AUDREY and sits beside her.,3,1
DONNA,Hi.,3,1
AUDREY,Hi Donna.,3,1
DONNA,"So my parents said they saw you at church today, I didn't see you.",3,1
AUDREY,"Yeah, I came by because of Laura.",3,1
DONNA,What do you mean? I didn't even think you liked her.,3,1
AUDREY,"There were things about Laura I didn't like, but she did help take care of my brother Johnny. Guess I sort of loved her for that.AUDREY runs her finger around the rim of her coffee cup, staring into the cup.",3,1
AUDREY,Do you like coffee?,3,1
DONNA,"Yeah, with cream and sugar.",3,1
AUDREY,Agent Cooper loves coffee.,3,1
DONNA,(smiles) Audrey.They both giggle.,3,1
AUDREY,But Agent Cooper likes his coffee black.AUDREY continues to run her finger around the rim of her cup of coffee. DONNA looks at her still grinning about what she said. AUDREY stops and looks at DONNA somberly.,3,1
AUDREY,Can I ask you something?,3,1
DONNA,Sure.,3,1
AUDREY,Did Laura ever talk about my father?,3,1
DONNA,What do you mean?,3,1
AUDREY,(looks away) Nothing.,3,1
DONNA,"No, what do you mean.",3,1
AUDREY,"He used to sing to her. (looks over to the jukebox) God I love this music. (turns to DONNA) Isn't it too dreamy.AUDREY gets up from her seat, walks over to an open area of the floor near the jukebox and starts to seductively sway to the sound of the music. EILEEN sees her dance and gestures to DR. HAYWARD to take a look. From her seat, DONNA looks oddly at her as she moves to the music.TUNE ENDS: AUDREY'S DANCECUT TO:INT. TWIN PEAKS SHERIFF'S DEPARTMENT - DAYSeated together in the conference room, SHERIFF TRUMAN opens a folder containing a sealed plastic envelope with a small blood soaked towel inside and shows it to COOPER.",3,1
SHERIFF TRUMAN,"Can you believe this, Hawk found this half mile down the tracks from the crime site.Using tweezers, COOPER pulls the towel out of the bag and spreads it out.",3,1
